@relation dataset_day_1
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_8',32224,0,0,64449,32224,'byte_10000'
'time_9',0,0,64449,32224,0,'byte_10000'
'time_9',0,64449,32224,0,0,'byte_10000'
'time_9',64449,32224,0,0,0,'byte_0'
'time_9',32224,0,0,0,32224,'byte_10000'
'time_9',0,0,0,32224,29296,'byte_10000'
'time_9',0,0,32224,29296,64449,'byte_10000'
'time_10',0,32224,29296,64449,20,'byte_10000'
'time_10',32224,29296,64449,20,29277,'byte_500'
'time_10',29296,64449,20,29277,32224,'byte_10000'
'time_10',64449,20,29277,32224,0,'byte_500'
'time_10',20,29277,32224,0,0,'byte_10000'
'time_10',29277,32224,0,0,95929,'byte_10000'
'time_11',32224,0,0,95929,29295,'byte_500'
'time_11',0,0,95929,29295,0,'byte_500'
'time_11',0,95929,29295,0,32,'byte_500'
'time_11',95929,29295,0,32,96641,'byte_1000'
'time_11',29295,0,32,96641,29353,'byte_500'
'time_12',0,32,96641,29353,32199,'byte_500'
'time_12',32,96641,29353,32199,0,'byte_500'
'time_12',96641,29353,32199,0,32263,'byte_500'
'time_12',29353,32199,0,32263,30379,'byte_500'
'time_12',32199,0,32263,30379,30990,'byte_500'
'time_12',0,32263,30379,30990,32281,'byte_1000'
'time_13',32263,30379,30990,32281,117,'byte_500'
'time_13',30379,30990,32281,117,64391,'byte_500'
'time_13',30990,32281,117,64391,58,'byte_500'
'time_13',32281,117,64391,58,32480,'byte_500'
'time_13',117,64391,58,32480,29216,'byte_1000'
'time_13',64391,58,32480,29216,223,'byte_500'
'time_14',58,32480,29216,223,42,'byte_500'
'time_14',32480,29216,223,42,102,'byte_1000'
'time_14',29216,223,42,102,513,'byte_500'
'time_14',223,42,102,513,182,'byte_500'
'time_14',42,102,513,182,193,'byte_1000'
'time_14',102,513,182,193,75,'byte_1000'
'time_15',513,182,193,75,194,'byte_1000'
'time_15',182,193,75,194,276,'byte_1000'
'time_15',193,75,194,276,306,'byte_500'
'time_15',75,194,276,306,506,'byte_1000'
'time_15',194,276,306,506,180,'byte_1000'
'time_16',276,306,506,180,385,'byte_500'
'time_16',306,506,180,385,471,'byte_500'
'time_16',506,180,385,471,274,'byte_1000'
'time_16',180,385,471,274,515,'byte_500'
'time_16',385,471,274,515,452,'byte_1000'
'time_16',471,274,515,452,241,'byte_500'
'time_17',274,515,452,241,505,'byte_1000'
'time_17',515,452,241,505,300,'byte_500'
'time_17',452,241,505,300,54,'byte_500'
'time_17',241,505,300,54,785,'byte_500'
'time_17',505,300,54,785,508,'byte_1000'
'time_17',300,54,785,508,666,'byte_500'
'time_18',54,785,508,666,549,'byte_1000'
'time_18',785,508,666,549,249,'byte_500'
'time_18',508,666,549,249,567,'byte_500'
'time_18',666,549,249,567,511,'byte_500'
'time_18',549,249,567,511,440,'byte_1000'
'time_19',249,567,511,440,163,'byte_1000'
'time_19',567,511,440,163,852,'byte_1000'
'time_19',511,440,163,852,63,'byte_1000'
'time_19',440,163,852,63,953,'byte_500'
'time_19',163,852,63,953,14,'byte_1000'
'time_19',852,63,953,14,557,'byte_1000'
'time_20',63,953,14,557,409,'byte_1000'
'time_20',953,14,557,409,258,'byte_1000'
'time_20',14,557,409,258,234,'byte_10000'
'time_20',557,409,258,234,650,'byte_500'
'time_20',409,258,234,650,341,'byte_10000'
'time_21',258,234,650,341,822,'byte_10000'
'time_21',234,650,341,822,326,'byte_500'
'time_21',650,341,822,326,20,'byte_500'
'time_21',341,822,326,20,87,'byte_500'
'time_21',822,326,20,87,608,'byte_500'
'time_21',326,20,87,608,876,'byte_2000'
'time_22',20,87,608,876,844,'byte_10000'
'time_22',87,608,876,844,690,'byte_500'
'time_22',608,876,844,690,381,'byte_10000'
'time_22',876,844,690,381,627,'byte_10000'
'time_22',844,690,381,627,525,'byte_500'
'time_23',690,381,627,525,818,'byte_10000'
'time_23',381,627,525,818,605,'byte_10000'
'time_23',627,525,818,605,87918,'byte_500'
'time_23',525,818,605,87918,192,'byte_500'
'time_23',818,605,87918,192,91936,'byte_10000'
